Artist and Title;Artist ID;Title ID;Week;T10;Pk;(x?);PkStreams;Total;Date Precision;Release Date;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
Zé Felipe-Malvada;7cmuxPnXRJxwuYDHfbD8Eu;7gVzhRCrLRUBEGdS7zNTp0;56;;32;;1,665,809;55,338,675; day; 2022-01-28;0,894;0,859;5;-2,981;0;0,0471;0,159;0,000153;0,075;0,888;134,947;audio_features;spotify:track:7gVzhRCrLRUBEGdS7zNTp0;https://api.spotify.com/v1/tracks/7gVzhRCrLRUBEGdS7zNTp0;https://api.spotify.com/v1/audio-analysis/7gVzhRCrLRUBEGdS7zNTp0;145854;4
Ziv Zaifman-A Million Dreams;2cQr2KbzdRtIFlfbHGnNsL;0RoA7ObU6phWpqhlC9zH4Z;79;;81;;916,135;55,334,886; day; 2017-12-08;0,265;0,312;7;-11,689;1;0,0569;0,243;0;0,0893;0,0998;54,747;audio_features;spotify:track:0RoA7ObU6phWpqhlC9zH4Z;https://api.spotify.com/v1/tracks/0RoA7ObU6phWpqhlC9zH4Z;https://api.spotify.com/v1/audio-analysis/0RoA7ObU6phWpqhlC9zH4Z;269453;3
Adele-Love In The Dark;4dpARuHxo51G3z768sgnrY;0DuWDLjriRPjDRoPgaCslY;52;;40;;1,714,032;55,264,373; day; 2015-11-20;0,331;0,341;9;-6,057;0;0,0309;0,528;0;0,109;0,152;109,821;audio_features;spotify:track:0DuWDLjriRPjDRoPgaCslY;https://api.spotify.com/v1/tracks/0DuWDLjriRPjDRoPgaCslY;https://api.spotify.com/v1/audio-analysis/0DuWDLjriRPjDRoPgaCslY;285935;4
Lauv-There's No Way;5JZ7CnR6gTvEMKX4g70Amv;2hnxrRNzF74mdDzpQZQukQ;64;;70;;1,097,282;55,207,537; day; 2018-09-27;0,755;0,625;2;-7,114;1;0,0896;0,49;0;0,157;0,374;147,02;audio_features;spotify:track:2hnxrRNzF74mdDzpQZQukQ;https://api.spotify.com/v1/tracks/2hnxrRNzF74mdDzpQZQukQ;https://api.spotify.com/v1/audio-analysis/2hnxrRNzF74mdDzpQZQukQ;174861;4
JIN-The Astronaut;5vV3bFXnN6D6N3Nj4xRvaV;0h7QMc9ZRzA9QJrbEHytn2;37;;17;;4,146,790;55,190,895; day; 2022-10-28;0,54;0,761;5;-5,356;1;0,0311;0,00446;0,0000025;0,137;0,215;124,988;audio_features;spotify:track:0h7QMc9ZRzA9QJrbEHytn2;https://api.spotify.com/v1/tracks/0h7QMc9ZRzA9QJrbEHytn2;https://api.spotify.com/v1/audio-analysis/0h7QMc9ZRzA9QJrbEHytn2;282463;4
Maroon 5-Nobody's Love;04gDigrS5kc9YWfZHwBETP;3kwgqoBqTwoAH4nT29TYrq;56;;59;;1,648,747;55,139,480; day; 2020-07-24;0,486;0,567;1;-6,456;1;0,0379;0,31;0;0,0949;0,154;93,68;audio_features;spotify:track:3kwgqoBqTwoAH4nT29TYrq;https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq;https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq;211254;4
Musical Youth-Pass The Dutchie;2CuzDPkRD6BJBvdWqCrt2I;1BkY0N8ChFk2mdLbAUu8ZK;52;;81;;1,327,774;54,907,683; day; 1994-02-28;0,805;0,418;7;-14,374;1;0,0978;0,459;0;0,288;0,966;149,737;audio_features;spotify:track:1BkY0N8ChFk2mdLbAUu8ZK;https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK;https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK;205427;4
Quavo-WORKIN ME;0VRj0yCOv2FXJNP47XQnx5;4MAsYGSgxsaj73dC2lvFC4;77;;69;;1,240,490;54,758,706; day; 2018-10-12;0,792;0,657;8;-4,245;1;0,191;0,205;0,0000041;0,196;0,228;169,969;audio_features;spotify:track:4MAsYGSgxsaj73dC2lvFC4;https://api.spotify.com/v1/tracks/4MAsYGSgxsaj73dC2lvFC4;https://api.spotify.com/v1/audio-analysis/4MAsYGSgxsaj73dC2lvFC4;169657;4
Eminem-Not Alike;7dGJo4pcD2V6oG8kP0tJRR;28FGV3ORH14MYORd7s5dlU;40;2;9;;3,167,526;54,735,600; day; 2018-08-31;0,904;0,756;10;-3,746;1;0,32;0,0692;0;0,339;0,342;140,005;audio_features;spotify:track:28FGV3ORH14MYORd7s5dlU;https://api.spotify.com/v1/tracks/28FGV3ORH14MYORd7s5dlU;https://api.spotify.com/v1/audio-analysis/28FGV3ORH14MYORd7s5dlU;288087;4
Agust D-Haegeum;5RmQ8k4l3HZ8JoPb4mNsML;4bjN59DRXFRxBE1g5ne6B1;29;;11;;3,937,168;54,734,277; day; 2023-04-21;0,697;0,837;7;-2,651;1;0,304;0,313;0;0,471;0,831;85,097;audio_features;spotify:track:4bjN59DRXFRxBE1g5ne6B1;https://api.spotify.com/v1/tracks/4bjN59DRXFRxBE1g5ne6B1;https://api.spotify.com/v1/audio-analysis/4bjN59DRXFRxBE1g5ne6B1;168927;5
Beach Bunny-Cloud 9;2vnB6tuQMaQpORiRdvXF9H;6vFsBXYczYsP0H3lgunZOm;62;;73;;1,070,374;54,678,289; day; 2020-02-14;0,637;0,929;4;-3,593;1;0,0491;0,00167;0,0000262;0,344;0,902;80,974;audio_features;spotify:track:6vFsBXYczYsP0H3lgunZOm;https://api.spotify.com/v1/tracks/6vFsBXYczYsP0H3lgunZOm;https://api.spotify.com/v1/audio-analysis/6vFsBXYczYsP0H3lgunZOm;147351;4
Yandel-Como Antes;0eHQ9o50hj6ZDNBt6Ys1sD;5YzA563GXTuwQaRq24z1k5;96;;116;;722,009;54,659,817; day; 2017-09-08;0,813;0,876;1;-4,278;0;0,172;0,182;0;0,394;0,746;94,987;audio_features;spotify:track:5YzA563GXTuwQaRq24z1k5;https://api.spotify.com/v1/tracks/5YzA563GXTuwQaRq24z1k5;https://api.spotify.com/v1/audio-analysis/5YzA563GXTuwQaRq24z1k5;210773;4
Idina Menzel-Into the Unknown;73Np75Wv2tju61Eo9Zw4IR;3Z0oQ8r78OUaHvGPiDBR3W;58;;51;;1,299,639;54,614,045; day; 2019-11-15;0,321;0,405;10;-8,533;0;0,0412;0,849;0,000544;0,138;0,274;146,072;audio_features;spotify:track:3Z0oQ8r78OUaHvGPiDBR3W;https://api.spotify.com/v1/tracks/3Z0oQ8r78OUaHvGPiDBR3W;https://api.spotify.com/v1/audio-analysis/3Z0oQ8r78OUaHvGPiDBR3W;194848;5
SUICIDAL-IDOL-ecstacy (slowed);6KOszWgIriJLaPOySuBOTI;1JgknGBbrfmEHeOZH051SS;43;;102;;1,431,805;54,433,220; day; 2023-06-06;0,551;0,677;2;-7,311;1;0,0665;0,0173;0;0,381;0,195;106,414;audio_features;spotify:track:1JgknGBbrfmEHeOZH051SS;https://api.spotify.com/v1/tracks/1JgknGBbrfmEHeOZH051SS;https://api.spotify.com/v1/audio-analysis/1JgknGBbrfmEHeOZH051SS;119120;4
Maroon 5-This Summer;04gDigrS5kc9YWfZHwBETP;5NUlOzzMdoIABFTnhizCQa;118;;34;;862,053;54,415,332; day; 2015-05-18;0,54;0,766;4;-5,148;0;0,07;0,000248;0;0,641;0,176;98,932;audio_features;spotify:track:5NUlOzzMdoIABFTnhizCQa;https://api.spotify.com/v1/tracks/5NUlOzzMdoIABFTnhizCQa;https://api.spotify.com/v1/audio-analysis/5NUlOzzMdoIABFTnhizCQa;224400;4
Taylor Swift-Christmas Tree Farm;06HL4z0CvFAxyc27GXpf02;2mvabkN1i2gLnGAPUVdwek;37;;52;;3,779,812;54,401,746; day; 2019-12-06;0,598;0,68;7;-4,505;1;0,0331;0,06;0;0,324;0,437;134,002;audio_features;spotify:track:2mvabkN1i2gLnGAPUVdwek;https://api.spotify.com/v1/tracks/2mvabkN1i2gLnGAPUVdwek;https://api.spotify.com/v1/audio-analysis/2mvabkN1i2gLnGAPUVdwek;228027;4
Gracie Abrams-I Love You, I'm Sorry;4tuJ0bMpJh08umKkEXKUI5;51rfRCiUSvxXlCSCfIztBy;32;;51;;2,179,779;54,393,598; day; 2024-06-21;0,53;0,406;10;-7,507;1;0,033;0,656;0;0,133;0,338;115,94;audio_features;spotify:track:51rfRCiUSvxXlCSCfIztBy;https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy;https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy;157147;3
Lunay-Soltera;47MpMsUfWtgyIIBEFOr4FE;4T4CZ3Q4z3GG7lU720YYhM;66;;97;;1,035,131;54,381,541; day; 2019-02-21;0,779;0,731;5;-4,324;1;0,0399;0,445;0;0,252;0,847;91,991;audio_features;spotify:track:4T4CZ3Q4z3GG7lU720YYhM;https://api.spotify.com/v1/tracks/4T4CZ3Q4z3GG7lU720YYhM;https://api.spotify.com/v1/audio-analysis/4T4CZ3Q4z3GG7lU720YYhM;213913;4
Lauv-Feelings;5JZ7CnR6gTvEMKX4g70Amv;0y675KDleCZEudjoeL1sQQ;62;;73;;1,138,082;54,223,067; day; 2019-09-19;0,694;0,466;9;-6,758;1;0,0384;0,0934;0;0,098;0,246;103,018;audio_features;spotify:track:0y675KDleCZEudjoeL1sQQ;https://api.spotify.com/v1/tracks/0y675KDleCZEudjoeL1sQQ;https://api.spotify.com/v1/audio-analysis/0y675KDleCZEudjoeL1sQQ;189613;4
Reik-Ya Me Enteré;0vR2qb8m9WHeZ5ByCbimq2;2SSYqDX8KTgy01NlqtUo0F;127;;103;;526,120;54,202,719; day; 2016-06-17;0,768;0,742;9;-6,308;1;0,0443;0,234;0;0,14;0,797;114,679;audio_features;spotify:track:2SSYqDX8KTgy01NlqtUo0F;https://api.spotify.com/v1/tracks/2SSYqDX8KTgy01NlqtUo0F;https://api.spotify.com/v1/audio-analysis/2SSYqDX8KTgy01NlqtUo0F;219227;5
Charly Black-Gyal You A Party Animal - Remix;5sK8BsvyDl4TFA6KaBf8or;1AkTW13ysu0AJrwuM6UY0I;107;;114;;637,686;54,186,318; day; 2016-10-07;0,723;0,889;0;-4,017;1;0,0939;0,0673;0;0,363;0,701;101,032;audio_features;spotify:track:1AkTW13ysu0AJrwuM6UY0I;https://api.spotify.com/v1/tracks/1AkTW13ysu0AJrwuM6UY0I;https://api.spotify.com/v1/audio-analysis/1AkTW13ysu0AJrwuM6UY0I;224320;4
Drake-Family Matters;3TVXtAsR1Inumwj472S9r4;1wFFFzJ5EsKbBWZriAcubN;21;;11;;5,419,731;54,161,299; day; 2024-05-03;0,527;0,492;1;-9,774;1;0,279;0,0047;0;0,306;0,234;164,005;audio_features;spotify:track:1wFFFzJ5EsKbBWZriAcubN;https://api.spotify.com/v1/tracks/1wFFFzJ5EsKbBWZriAcubN;https://api.spotify.com/v1/audio-analysis/1wFFFzJ5EsKbBWZriAcubN;456934;4
Daddy Yankee-PROBLEMA;4VMYDCV2IEDYJArk749S6m;2dl5K2ScW7jYhAhuem06cm;67;;108;;1,051,033;54,160,757; day; 2021-02-26;0,773;0,8;10;-3,17;0;0,0987;0,0613;0,00403;0,0327;0,842;89,988;audio_features;spotify:track:2dl5K2ScW7jYhAhuem06cm;https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm;https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm;184507;4
ScHoolboy Q-X;5IcR3N7QB1j6KBL8eImZ8m;4LmAnpjlhWTahvRkYR8xJa;56;;19;;2,204,390;54,134,481; day; 2018-02-09;0,776;0,471;2;-8,406;1;0,253;0,0203;0;0,268;0,405;131,018;audio_features;spotify:track:4LmAnpjlhWTahvRkYR8xJa;https://api.spotify.com/v1/tracks/4LmAnpjlhWTahvRkYR8xJa;https://api.spotify.com/v1/audio-analysis/4LmAnpjlhWTahvRkYR8xJa;267427;4
Lizzo-Rumors;56oDRnqbIiwx4mymNEv7dS;6KgtcmCF9Ky68XC7ezxl3s;42;;18;;2,916,657;54,101,401; day; 2021-08-13;0,827;0,731;4;-5,524;0;0,088;0,13;0;0,418;0,607;118,992;audio_features;spotify:track:6KgtcmCF9Ky68XC7ezxl3s;https://api.spotify.com/v1/tracks/6KgtcmCF9Ky68XC7ezxl3s;https://api.spotify.com/v1/audio-analysis/6KgtcmCF9Ky68XC7ezxl3s;172833;4
Labrinth-All For Us - from the HBO Original Series Euphoria;2feDdbD5araYcm6JhFHHw7;10hMM5nsZQf66ldBlgWBfG;53;;54;;1,398,702;54,051,777; day; 2019-08-04;0,348;0,652;3;-7,145;1;0,0931;0,0165;0,000264;0,33;0,172;70,956;audio_features;spotify:track:10hMM5nsZQf66ldBlgWBfG;https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG;https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG;192987;4
Drake-Sticky;3TVXtAsR1Inumwj472S9r4;4rmVZajAF7PkrCagGPHbqa;39;1;9;;5,153,548;54,041,679; day; 2022-06-17;0,853;0,495;6;-14,63;1;0,14;0,0917;0,000217;0,0844;0,0774;137,027;audio_features;spotify:track:4rmVZajAF7PkrCagGPHbqa;https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa;https://api.spotify.com/v1/audio-analysis/4rmVZajAF7PkrCagGPHbqa;243228;4
XXXTENTACION-NUMB;15UsOTVnJzReFVN1VCnxy4;01TnVDiet1DFTsyWKUKovl;62;;15;;3,154,391;53,948,923; day; 2018-03-16;0,414;0,416;11;-8,024;0;0,0251;0,1;0,179;0,131;0,196;159,91;audio_features;spotify:track:01TnVDiet1DFTsyWKUKovl;https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl;https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl;186268;4
Kenia OS-Malas Decisiones;31VFEohvhOUKrtAONEBhMG;6Xj014IHwbLVjiVT6H89on;44;;97;;1,446,421;53,948,738; day; 2022-10-26;0,812;0,791;8;-3,704;0;0,0279;0,0474;0,0000908;0,305;0,635;109,969;audio_features;spotify:track:6Xj014IHwbLVjiVT6H89on;https://api.spotify.com/v1/tracks/6Xj014IHwbLVjiVT6H89on;https://api.spotify.com/v1/audio-analysis/6Xj014IHwbLVjiVT6H89on;139146;3
Capital Cities-Safe And Sound;4gwpcMTbLWtBUlOijbVpuu;6Z8R6UsFuGXGtiIxiD8ISb;241;;77;;427,728;53,927,134; year;2013;0,655;0,819;0;-4,852;1;0,0316;0,000176;0,00374;0,104;0,766;117,956;audio_features;spotify:track:6Z8R6UsFuGXGtiIxiD8ISb;https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb;https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb;192790;5
Joost-Europapa;6s5ubAp65wXoTZefE01RNR;0uHrMbMv3c78398pIANDqR;27;;22;;3,287,462;53,903,510; day; 2024-02-29;0,706;0,94;11;-4,969;0;0,168;0,173;0,000349;0,228;0,479;160,068;audio_features;spotify:track:0uHrMbMv3c78398pIANDqR;https://api.spotify.com/v1/tracks/0uHrMbMv3c78398pIANDqR;https://api.spotify.com/v1/audio-analysis/0uHrMbMv3c78398pIANDqR;160219;4
2 Chainz-4 AM;17lzZA2AlOHwCwFALHttmp;1nX9KhK3Fff27SnrIor2Yb;86;;72;;900,973;53,894,015; day; 2017-06-16;0,796;0,5;6;-7,21;0;0,423;0,121;0;0,155;0,227;75,012;audio_features;spotify:track:1nX9KhK3Fff27SnrIor2Yb;https://api.spotify.com/v1/tracks/1nX9KhK3Fff27SnrIor2Yb;https://api.spotify.com/v1/audio-analysis/1nX9KhK3Fff27SnrIor2Yb;255560;4
Hailee Steinfeld-Rock Bottom;5p7f24Rk5HkUZsaS3BLG5F;2qxaR31Te4xDR2yO6LqM8z;123;;75;;562,623;53,842,881; day; 2016-02-26;0,611;0,706;8;-5,036;1;0,0603;0,313;0;0,053;0,724;157,968;audio_features;spotify:track:2qxaR31Te4xDR2yO6LqM8z;https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z;https://api.spotify.com/v1/audio-analysis/2qxaR31Te4xDR2yO6LqM8z;198240;4
DJ Snake-Turn Down for What;540vIaP2JwjQb9dm3aArA4;67awxiNHNyjMXhVgsHuIrs;240;;35;;432,737;53,832,569; day; 2013-12-18;0,818;0,799;1;-4,1;0;0,156;0,00107;0,128;0,057;0,0815;100,014;audio_features;spotify:track:67awxiNHNyjMXhVgsHuIrs;https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs;https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs;213733;4
6ix9ine-TIC TOC;7gZfnEnfiaHzxARJ2LeXrf;4m5Cd9kAbIxg6t9sMrQWtk;38;4;4;;3,278,358;53,752,620; day; 2018-11-27;0,82;0,691;6;-6,646;0;0,0723;0,0115;0;0,344;0,683;142,027;audio_features;spotify:track:4m5Cd9kAbIxg6t9sMrQWtk;https://api.spotify.com/v1/tracks/4m5Cd9kAbIxg6t9sMrQWtk;https://api.spotify.com/v1/audio-analysis/4m5Cd9kAbIxg6t9sMrQWtk;135739;4
Matheus Fernandes-Baby Me Atende;37mqXU98U5GmH5ZDtlHM1c;1bWBG6IkMnDr3qvCKSvQT7;61;;79;;1,178,421;53,745,440; day; 2021-07-09;0,65;0,792;6;-3,825;0;0,0393;0,607;0,0000236;0,92;0,872;154,027;audio_features;spotify:track:1bWBG6IkMnDr3qvCKSvQT7;https://api.spotify.com/v1/tracks/1bWBG6IkMnDr3qvCKSvQT7;https://api.spotify.com/v1/audio-analysis/1bWBG6IkMnDr3qvCKSvQT7;225672;4
Jax Jones-All Day And Night - Jax Jones & Martin Solveig Present Europa;4Q6nIcaBED8qUel8bBx6Cr;3O83h4LS797N23DpweeRAa;68;;89;;1,040,613;53,731,462; day; 2018-10-12;0,585;0,782;1;-4,101;0;0,0897;0,269;0;0,156;0,521;121,908;audio_features;spotify:track:3O83h4LS797N23DpweeRAa;https://api.spotify.com/v1/tracks/3O83h4LS797N23DpweeRAa;https://api.spotify.com/v1/audio-analysis/3O83h4LS797N23DpweeRAa;169303;4
Beyoncé-ALIEN SUPERSTAR;6vWDO969PvNqNYHIOW5v0m;1Hohk6AufHZOrrhMXZppax;42;;12;;3,470,344;53,719,561; day; 2022-07-29;0,545;0,641;10;-6,398;0;0,0998;0,00453;0,0000659;0,171;0,464;121,892;audio_features;spotify:track:1Hohk6AufHZOrrhMXZppax;https://api.spotify.com/v1/tracks/1Hohk6AufHZOrrhMXZppax;https://api.spotify.com/v1/audio-analysis/1Hohk6AufHZOrrhMXZppax;215460;4
Khalid-Suncity;6LuN9FCkKOj5PcnpouEgny;4AhSkRYioEIfGvCV19peYN;45;;19;;2,304,182;53,702,017; day; 2018-10-18;0,695;0,639;7;-6,897;0;0,153;0,107;0,000657;0,118;0,344;90,027;audio_features;spotify:track:4AhSkRYioEIfGvCV19peYN;https://api.spotify.com/v1/tracks/4AhSkRYioEIfGvCV19peYN;https://api.spotify.com/v1/audio-analysis/4AhSkRYioEIfGvCV19peYN;189493;4
Nicky Jam-Fan de Tus Fotos;1SupJlEpv7RS2tPNRaHViT;1mauYRwbpoGQX6itP2FAJC;71;;150;;874,941;53,632,417; day; 2021-02-08;0,728;0,689;7;-5,718;1;0,0725;0,293;0,0000126;0,109;0,431;170,089;audio_features;spotify:track:1mauYRwbpoGQX6itP2FAJC;https://api.spotify.com/v1/tracks/1mauYRwbpoGQX6itP2FAJC;https://api.spotify.com/v1/audio-analysis/1mauYRwbpoGQX6itP2FAJC;197647;4
Taylor Swift-The Prophecy;06HL4z0CvFAxyc27GXpf02;18WFFUIsewmA8g31KAeo3e;25;;32;;5,154,617;53,590,963; day; 2024-04-19;0,421;0,525;10;-10,359;1;0,0472;0,825;0,00000267;0,308;0,535;167,927;audio_features;spotify:track:18WFFUIsewmA8g31KAeo3e;https://api.spotify.com/v1/tracks/18WFFUIsewmA8g31KAeo3e;https://api.spotify.com/v1/audio-analysis/18WFFUIsewmA8g31KAeo3e;249807;4
Polo G-Go Stupid;6AgTAQt8XS6jRWi4sX7w49;74fV8TuLZKVzSIOOGu8wwI;65;;93;;1,103,416;53,543,973; day; 2020-02-14;0,92;0,833;1;-3,18;1;0,253;0,0277;0;0,0596;0,645;141,034;audio_features;spotify:track:74fV8TuLZKVzSIOOGu8wwI;https://api.spotify.com/v1/tracks/74fV8TuLZKVzSIOOGu8wwI;https://api.spotify.com/v1/audio-analysis/74fV8TuLZKVzSIOOGu8wwI;165726;4
Ariana Grande-fake smile;66CXWjxzNUsdJxJ2JdwvnR;3wFLWP0FcIqHK1wb1CPthQ;35;2;8;;4,871,271;53,532,993; day; 2019-02-08;0,45;0,619;9;-7,412;1;0,373;0,329;0;0,319;0,427;83,221;audio_features;spotify:track:3wFLWP0FcIqHK1wb1CPthQ;https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ;https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ;208880;4
KAROL G-Mi Cama - Remix;790FomKkXshlbRYZFtlgla;38QmUDpkoYlNbMKvpvAsrE;69;;67;;1,108,035;53,416,021; day; 2018-07-13;0,815;0,784;9;-4,423;1;0,0738;0,299;0;0,0958;0,832;162,958;audio_features;spotify:track:38QmUDpkoYlNbMKvpvAsrE;https://api.spotify.com/v1/tracks/38QmUDpkoYlNbMKvpvAsrE;https://api.spotify.com/v1/audio-analysis/38QmUDpkoYlNbMKvpvAsrE;196320;4
Jimin-Be Mine;1oSPZhvZMIrWW5I41kPkkY;3LWVXp636uLT356Rj08Jaz;34;;37;;2,587,829;53,409,453; day; 2024-07-19;0,687;0,747;1;-5,496;0;0,0883;0,056;0,00000134;0,11;0,56;66,495;audio_features;spotify:track:3LWVXp636uLT356Rj08Jaz;https://api.spotify.com/v1/tracks/3LWVXp636uLT356Rj08Jaz;https://api.spotify.com/v1/audio-analysis/3LWVXp636uLT356Rj08Jaz;207348;5
21 Savage-monster;1URnnhqYAYcrqrcwql10ft;2FUNBaa5DwItJtYEBgAblU;49;;31;;1,989,544;53,339,250; day; 2018-12-21;0,89;0,607;9;-6,916;0;0,124;0,158;0,000228;0,118;0,224;134,022;audio_features;spotify:track:2FUNBaa5DwItJtYEBgAblU;https://api.spotify.com/v1/tracks/2FUNBaa5DwItJtYEBgAblU;https://api.spotify.com/v1/audio-analysis/2FUNBaa5DwItJtYEBgAblU;233040;4
Taylor Swift-Clara Bow;06HL4z0CvFAxyc27GXpf02;1UlhrRvYzbHEyugEDspXUB;19;;16;;9,564,186;53,278,219; day; 2024-04-18;0,686;0,318;7;-11,046;1;0,0263;0,636;0,00144;0,106;0,214;104,088;audio_features;spotify:track:1UlhrRvYzbHEyugEDspXUB;https://api.spotify.com/v1/tracks/1UlhrRvYzbHEyugEDspXUB;https://api.spotify.com/v1/audio-analysis/1UlhrRvYzbHEyugEDspXUB;216662;4
Little Mix-Secret Love Song;3e7awlrlDSwF3iM0WBjGMp;4JIo8RztBbELr2gWJ5OGK6;164;;115;;364,497;53,266,488; day; 2015-11-06;0,539;0,643;9;-3,982;1;0,0479;0,256;0;0,29;0,136;92,962;audio_features;spotify:track:4JIo8RztBbELr2gWJ5OGK6;https://api.spotify.com/v1/tracks/4JIo8RztBbELr2gWJ5OGK6;https://api.spotify.com/v1/audio-analysis/4JIo8RztBbELr2gWJ5OGK6;249813;4
Steve Lacy-Static;57vWImR43h4CaDao012Ofp;4OmfWzukSVD140NiAIEjem;53;;109;;1,145,022;53,265,849; day; 2022-07-15;0,335;0,305;1;-12,661;1;0,0741;0,434;0,631;0,101;0,215;79,001;audio_features;spotify:track:4OmfWzukSVD140NiAIEjem;https://api.spotify.com/v1/tracks/4OmfWzukSVD140NiAIEjem;https://api.spotify.com/v1/audio-analysis/4OmfWzukSVD140NiAIEjem;156507;5
Halsey-Nightmare;26VFTg2z8YR0cCuwLzESi2;340UVheS8z3ncW9TTUhAbc;42;;18;;2,222,486;53,227,435; day; 2019-05-17;0,607;0,622;9;-5,075;0;0,0756;0,0187;0;0,359;0,537;146,105;audio_features;spotify:track:340UVheS8z3ncW9TTUhAbc;https://api.spotify.com/v1/tracks/340UVheS8z3ncW9TTUhAbc;https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc;231999;4
Taylor Swift-The Black Dog;06HL4z0CvFAxyc27GXpf02;62E2nR0od0M5HYxuYLaDz7;22;;20;;7,011,116;53,200,234; day; 2024-04-19;0,527;0,27;0;-10,855;1;0,038;0,707;0;0,102;0,23;154,042;audio_features;spotify:track:62E2nR0od0M5HYxuYLaDz7;https://api.spotify.com/v1/tracks/62E2nR0od0M5HYxuYLaDz7;https://api.spotify.com/v1/audio-analysis/62E2nR0od0M5HYxuYLaDz7;238857;4
Olivia Rodrigo-All I Want;1McMsnEElThX1knmY4oliG;4Yxc55NX3tAXC2mHRAhtcW;67;;63;;1,199,402;53,199,370; day; 2019-11-27;0,376;0,43;0;-6,585;0;0,0328;0,0902;0;0,0912;0,129;77,599;audio_features;spotify:track:4Yxc55NX3tAXC2mHRAhtcW;https://api.spotify.com/v1/tracks/4Yxc55NX3tAXC2mHRAhtcW;https://api.spotify.com/v1/audio-analysis/4Yxc55NX3tAXC2mHRAhtcW;177323;3
*NSYNC-Merry Christmas, Happy Holidays;6Ff53KvcvAj5U7Z1vojB5o;15coTBAzEN1bOeipoNDZAR;40;;61;;2,859,234;53,187,147; day; 1998-10-23;0,643;0,939;5;-3,967;1;0,0463;0,104;0;0,881;0,756;104,999;audio_features;spotify:track:15coTBAzEN1bOeipoNDZAR;https://api.spotify.com/v1/tracks/15coTBAzEN1bOeipoNDZAR;https://api.spotify.com/v1/audio-analysis/15coTBAzEN1bOeipoNDZAR;255307;4
The Weeknd-Out of Time;1Xyo4u8uXC1ZmMpatF05PJ;2SLwbpExuoBDZBpjfefCtV;37;1;8;;4,138,495;53,139,758; day; 2022-01-06;0,65;0,76;0;-4,422;0;0,0446;0,255;0;0,339;0,838;93,057;audio_features;spotify:track:2SLwbpExuoBDZBpjfefCtV;https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV;https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV;214194;4
Flo Rida-Cake - Challenge Version;0jnsk9HBra6NMjO2oANoPY;6t2ubAB4iSYOuIpRAOGd4t;87;;84;;751,903;53,120,525; day; 2016-12-16;0,786;0,854;2;-4,247;1;0,0523;0,0729;0,00000163;0,179;0,687;105,078;audio_features;spotify:track:6t2ubAB4iSYOuIpRAOGd4t;https://api.spotify.com/v1/tracks/6t2ubAB4iSYOuIpRAOGd4t;https://api.spotify.com/v1/audio-analysis/6t2ubAB4iSYOuIpRAOGd4t;157165;4
Jung Kook-Never Let Go;6HaGTQPmzraVmaVxvz6EUc;2nRMW95dnOILirpjbksLTs;26;;14;;5,511,530;53,072,706; day; 2024-06-07;0,664;0,773;9;-4,32;1;0,0688;0,048;0,0000149;0,238;0,173;129,884;audio_features;spotify:track:2nRMW95dnOILirpjbksLTs;https://api.spotify.com/v1/tracks/2nRMW95dnOILirpjbksLTs;https://api.spotify.com/v1/audio-analysis/2nRMW95dnOILirpjbksLTs;166812;4
